SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
100626,0,Revolving loans,M,N,Y,0,66000.0,796000.0,50110.0,764100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15516,-2646,-7381,-1179,0.042,0.5148,0.8065
100627,0,Cash loans,F,Y,Y,1,92000.0,529000.0,31570.0,458400.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15689,-8367,-10569,-4925,0.2031,0.6453,0.4936
100628,0,Cash loans,F,Y,N,0,394000.0,447500.0,31030.0,394600.0,"Spouse, partner",Working,Secondary / secondary special,Single / not married,House / apartment,-15914,-7144,-1198,-6831,0.0431,0.7236,0.6177
100629,0,Cash loans,F,N,Y,0,153000.0,999500.0,62630.0,995800.0,"Spouse, partner",Commercial associate,Higher education,Married,With parents,-24825,-3875,-9659,-6257,0.1885,0.6641,0.1313
100630,0,Cash loans,F,Y,Y,0,226000.0,219500.0,11160.0,210500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,-17545,-9591,-4296,-1778,0.0678,0.8047,0.8832
100631,0,Cash loans,F,N,Y,0,126000.0,1324500.0,60690.0,1307600.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-24804,-4278,-8186,-6310,0.4815,0.2195,0.3131
100632,0,Cash loans,F,N,Y,1,29000.0,1178500.0,75710.0,1055400.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,-19659,-3634,-4193,-2535,0.0365,0.5456,0.6744
100633,0,Cash loans,M,Y,Y,0,35000.0,322500.0,19210.0,310000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,-11827,-2153,-8113,-436,0.4542,0.3485,0.9073
100634,0,Cash loans,M,N,Y,0,141000.0,1055000.0,46250.0,1009700.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,-19967,-7212,-9483,-2270,0.8549,0.9144,0.4881
100635,0,Cash loans,F,N,Y,0,215000.0,922000.0,51470.0,824500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-13993,-1799,-4934,-6334,0.7137,0.4239,0.4871
100636,0,Cash loans,M,N,N,2,61000.0,313500.0,19000.0,292400.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,-12203,-2618,-8543,-5906,0.8973,0.9121,0.1202
100637,0,Revolving loans,F,Y,N,0,217000.0,442500.0,32340.0,417800.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-7355,-5668,-6610,-1824,0.223,0.7329,0.3769
100638,0,Cash loans,M,N,Y,1,275000.0,640000.0,27550.0,590200.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-20714,-6932,-9493,-6719,0.5092,0.6854,0.8113
100639,0,Revolving loans,M,N,Y,1,105000.0,1062500.0,57310.0,1035000.0,Family,Working,Higher education,Married,House / apartment,-9563,-8661,-11831,-793,0.3095,0.4721,0.137
100640,0,Cash loans,M,N,Y,0,231000.0,974500.0,71050.0,950100.0,Unaccompanied,Working,Higher education,Married,House / apartment,-15782,-3839,-3087,-4268,0.4742,0.4268,0.8725
100641,0,Cash loans,M,Y,N,0,103000.0,819500.0,54040.0,801100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-22350,-4473,-6073,-1280,0.5337,0.505,0.6373
100642,0,Cash loans,F,Y,Y,1,195000.0,1163000.0,60010.0,1128700.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-24518,-439,-455,-1738,0.044,0.286,0.4057
100643,0,Cash loans,M,N,Y,0,242000.0,1148000.0,84740.0,1059800.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,-12570,-2962,-5853,-449,0.2293,0.8602,0.5237
100644,0,Cash loans,F,Y,Y,2,748000.0,944000.0,56390.0,856400.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-21572,-713,-3250,-1954,0.6725,0.7567,0.1515
100645,0,Cash loans,M,N,Y,0,89000.0,1190000.0,71320.0,1159900.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-21826,-1203,-9349,-6220,0.7366,0.7633,0.2144
100646,0,Cash loans,M,N,Y,0,104000.0,531500.0,42020.0,490900.0,Family,Working,Higher education,Married,House / apartment,-22042,-9084,-257,-614,0.5453,0.4172,0.2792
100647,0,Revolving loans,M,Y,Y,1,52000.0,1327000.0,103350.0,1177000.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,-17406,-6846,-10301,-4321,0.2646,0.0768,0.3718
100648,0,Cash loans,F,Y,Y,1,59000.0,939500.0,51050.0,870100.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-18093,-8358,-481,-738,0.3908,0.6521,0.8706
100649,0,Cash loans,M,Y,N,3,202000.0,1241500.0,56640.0,1081700.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-8801,-4611,-4730,-1631,0.1003,0.3619,0.3555
100650,0,Cash loans,F,Y,Y,0,398000.0,840000.0,44540.0,801100.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-22595,-7412,-11305,-5036,0.906,0.8282,0.5024
100651,0,Cash loans,F,N,Y,2,100000.0,363000.0,14960.0,326800.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-22853,-5505,-1396,-4171,0.8266,0.7435,0.1623
100652,0,Cash loans,M,Y,Y,1,55000.0,834000.0,34050.0,741500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18813,-670,-5418,-3665,0.0717,0.1466,0.7018
100653,0,Cash loans,F,N,Y,1,75000.0,585000.0,32660.0,581200.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11436,-8831,-5171,-68,0.1665,0.5756,0.5367
100654,0,Cash loans,M,N,Y,0,116000.0,1060000.0,82300.0,1024500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22005,-5456,-6073,-1874,0.5562,0.6607,0.4235
100655,0,Cash loans,F,N,Y,0,77000.0,737500.0,55210.0,713900.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,-23703,-216,-7059,-6558,0.2285,0.544,0.9004
100656,0,Cash loans,F,N,Y,2,65000.0,1261500.0,76270.0,1190300.0,Family,Working,Secondary / secondary special,Married,House / apartment,-24716,-7324,-6455,-6874,0.8883,0.4932,0.8472
100657,0,Cash loans,M,N,Y,0,225000.0,1031500.0,64580.0,1006600.0,Unaccompanied,Working,Lower secondary,Single / not married,House / apartment,-16316,-3131,-10818,-6505,0.7203,0.2242,0.6299
100658,0,Cash loans,F,N,Y,0,26000.0,1041000.0,41890.0,1003400.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-21247,-3556,-6202,-869,0.2669,0.2318,0.8765
100659,0,Cash loans,F,N,Y,0,141000.0,361000.0,17550.0,339300.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-19153,-3151,-6178,-1393,0.0157,0.7319,0.5409
100660,0,Cash loans,M,N,N,0,262000.0,1477000.0,60540.0,1468400.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-21653,-9926,-647,-3470,0.7615,0.0276,0.7873
100661,0,Cash loans,F,N,Y,0,71000.0,1269500.0,89100.0,1115600.0,Unaccompanied,State servant,Secondary / secondary special,Widow,With parents,-8047,-8533,-1611,-5933,0.4086,0.7422,0.3949
100662,1,Cash loans,F,N,Y,0,164000.0,1193000.0,54670.0,1182900.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,-17858,-8756,-10460,-3191,0.6138,0.5052,0.0915
100663,0,Cash loans,F,N,Y,1,191000.0,525500.0,39290.0,478300.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-23371,-7907,-3884,-3119,0.2798,0.89,0.9445
100664,0,Cash loans,M,Y,Y,0,185000.0,824500.0,54200.0,766200.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-14304,-7402,-10946,-2115,0.1443,0.9475,0.1657
100665,0,Cash loans,M,Y,Y,0,114000.0,244500.0,12020.0,212300.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,-24651,-1978,-4982,-3965,0.6448,0.6337,0.2464
100666,0,Cash loans,M,Y,Y,0,89000.0,828500.0,38370.0,771300.0,Family,Working,Secondary / secondary special,Married,House / apartment,-22941,-4981,-3586,-376,0.4333,0.3975,0.1633
100667,0,Cash loans,F,N,N,0,296000.0,257500.0,16760.0,242500.0,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,-10847,-4736,-11576,-5504,0.2311,0.4566,0.3272
100668,0,Cash loans,M,Y,Y,0,238000.0,849500.0,64590.0,849200.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-10315,-2634,-7673,-2323,0.1394,0.202,0.2819
100669,0,Cash loans,M,N,Y,1,83000.0,989000.0,67980.0,985300.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-9323,-3909,-6080,-2815,0.5557,0.1033,0.575
100670,0,Cash loans,M,N,N,0,41000.0,612500.0,33040.0,609400.0,Unaccompanied,Working,Higher education,Married,House / apartment,-15892,-8863,-758,-1941,0.692,0.554,0.9467
100671,0,Cash loans,F,N,N,2,36000.0,770500.0,48920.0,695200.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-17812,-5705,-632,-204,0.2769,0.7672,0.0594
100672,0,Cash loans,M,Y,Y,0,40000.0,1319000.0,69160.0,1317300.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-10624,-7833,-7848,-744,0.701,0.2561,0.7417
100673,0,Cash loans,M,N,Y,0,156000.0,203000.0,16230.0,186400.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,-18179,-3741,-11776,-3136,0.1821,0.4045,0.1303
100674,0,Cash loans,F,N,Y,0,33000.0,1197000.0,83730.0,1170400.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10975,-756,-329,-5948,0.3281,0.5315,0.0286
100675,0,Cash loans,F,N,Y,0,87000.0,293500.0,18950.0,259000.0,Family,Working,Secondary / secondary special,Widow,Rented apartment,-17411,-3251,-11211,-1549,0.7102,0.8634,0.6103
100676,1,Cash loans,M,Y,Y,1,235000.0,98500.0,5610.0,91200.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-23689,-9240,-5446,-4420,0.6305,0.1403,0.8309
100677,0,Cash loans,F,N,Y,1,77000.0,315000.0,20390.0,313400.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-12833,-4210,-8201,-2425,0.2643,0.2327,0.1757
100678,0,Cash loans,M,N,N,0,241000.0,1158000.0,62140.0,1148800.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17013,-7307,-10366,-2864,0.1248,0.8734,0.3311
100679,1,Cash loans,M,N,Y,0,230000.0,634500.0,26110.0,604400.0,Unaccompanied,Commercial associate,Higher education,Single / not married,Municipal apartment,-12475,-406,-984,-3973,0.0499,0.0472,0.1686
100680,0,Cash loans,F,N,Y,0,67000.0,1314500.0,73350.0,1274600.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,-11178,-8996,-668,-4776,0.7976,0.6267,0.8621
100681,0,Cash loans,F,N,Y,0,221000.0,808500.0,62430.0,708600.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-16313,-4592,-10470,-670,0.0806,0.6112,0.2641
100682,0,Cash loans,F,N,N,2,232000.0,77500.0,5040.0,74300.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,-10393,-8969,-441,-6771,0.118,0.3703,0.428
100683,0,Cash loans,M,Y,Y,0,101000.0,1088000.0,47170.0,1025700.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,-22076,-8502,-2925,-3417,0.2334,0.4501,0.8511
100684,0,Cash loans,F,N,Y,1,60000.0,205500.0,15490.0,177500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-18604,-4594,-4020,-3065,0.4289,0.8136,0.5297
100685,1,Cash loans,M,Y,Y,0,135000.0,1193500.0,60580.0,1034700.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-24541,-1496,-5677,-1727,0.7524,0.1651,0.8869
100686,0,Cash loans,F,N,Y,0,407000.0,289500.0,14400.0,250800.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-14918,-3560,-8465,-5976,0.2426,0.2277,0.8809
100687,0,Cash loans,F,N,Y,0,178000.0,547500.0,28410.0,524900.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,-15277,-4453,-4713,-6578,0.5209,0.4916,0.4439
100688,0,Cash loans,F,N,Y,0,53000.0,1152500.0,72710.0,1004100.0,Unaccompanied,Working,Higher education,Married,House / apartment,-9850,-2262,-9218,-4026,0.095,0.3952,0.5574
100689,0,Cash loans,F,N,Y,1,197000.0,1433500.0,88570.0,1319000.0,Family,Working,Higher education,Married,House / apartment,-8525,-7776,-2373,-2932,0.4466,0.5499,0.2265
100690,0,Cash loans,M,N,Y,0,109000.0,585500.0,34930.0,529000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,-23311,-4644,-9749,-6064,0.177,0.8756,0.9411
100691,0,Cash loans,F,Y,Y,1,159000.0,1252000.0,86010.0,1167600.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-16145,-3248,-3126,-3814,0.2085,0.8721,0.2716
100692,0,Cash loans,F,N,Y,0,224000.0,322500.0,16980.0,308300.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,-14753,-927,-2933,-1703,0.3548,0.2262,0.7463
100693,0,Cash loans,F,Y,Y,2,134000.0,1219500.0,86930.0,1161800.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-16831,-2755,-8639,-3086,0.7257,0.294,0.3042
100694,0,Cash loans,F,Y,Y,0,277000.0,1001500.0,47080.0,928700.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,-11856,-6811,-3368,-3264,0.7093,0.1623,0.3043
100695,0,Revolving loans,F,N,Y,1,217000.0,325500.0,23210.0,299300.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-10017,-8791,-11885,-5352,0.4001,0.8821,0.1076
100696,0,Cash loans,M,Y,Y,1,168000.0,485000.0,32280.0,441200.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-10692,-9353,-6516,-4541,0.1216,0.384,0.5363
100697,0,Cash loans,F,Y,N,2,50000.0,236500.0,15920.0,231600.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-20786,-7964,-3806,-53,0.2739,0.4327,0.2401
100698,0,Cash loans,F,N,Y,0,296000.0,602000.0,35680.0,541600.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Rented apartment,-16554,-7625,-5255,-691,0.485,0.7645,0.1495
100699,0,Cash loans,F,Y,Y,1,437000.0,341500.0,22770.0,303600.0,Children,Working,Higher education,Married,Municipal apartment,-13422,-5270,-8066,-6066,0.8272,0.4922,0.2231
100700,0,Cash loans,M,N,Y,0,47000.0,982000.0,42410.0,944200.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-18024,-3596,-11509,-4099,0.9202,0.1226,0.246
100701,0,Cash loans,F,N,N,0,125000.0,1492000.0,110500.0,1348700.0,Family,Working,Higher education,Married,House / apartment,-17100,-6194,-8261,-256,0.6092,0.4216,0.4838
100702,0,Revolving loans,F,Y,N,0,70000.0,62500.0,2640.0,61100.0,Unaccompanied,Commercial associate,Lower secondary,Married,House / apartment,-24765,-4322,-10769,-3432,0.3396,0.6027,0.3728
100703,0,Cash loans,M,N,Y,0,236000.0,832000.0,38230.0,748100.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-13939,-9418,-4585,-833,0.6618,0.6861,0.081
100704,0,Cash loans,F,N,Y,3,217000.0,879500.0,55470.0,840200.0,Family,State servant,Higher education,Married,House / apartment,-20745,-2089,-4598,-2529,0.3261,0.6166,0.5139
100705,0,Cash loans,F,N,Y,0,48000.0,1375000.0,95670.0,1178100.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-12050,-6679,-11248,-5794,0.5979,0.122,0.7505
100706,1,Cash loans,F,Y,Y,0,339000.0,781000.0,33620.0,709000.0,Children,Working,Secondary / secondary special,Married,House / apartment,-21120,-5604,-5817,-6604,0.2391,0.2961,0.5498
100707,0,Cash loans,M,Y,N,0,55000.0,836000.0,64230.0,753600.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-9954,-4280,-116,-2896,0.261,0.6996,0.9261
100708,0,Cash loans,F,N,Y,0,264000.0,731500.0,57750.0,711400.0,Unaccompanied,Working,Higher education,Married,House / apartment,-23839,-1482,-1813,-1161,0.0807,0.8374,0.1032
100709,0,Cash loans,M,Y,Y,0,117000.0,436500.0,28040.0,434300.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-10369,-4267,-903,-3522,0.4049,0.0544,0.7819
100710,0,Cash loans,F,Y,N,0,85000.0,126500.0,7500.0,116300.0,Family,Working,Higher education,Single / not married,House / apartment,-21013,-3266,-8685,-5443,0.5911,0.0497,0.4854
100711,0,Cash loans,F,N,N,0,51000.0,639500.0,44540.0,622700.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-14963,-2735,-6205,-472,0.7515,0.6148,0.5003
100712,0,Cash loans,F,N,Y,0,53000.0,121500.0,6460.0,116000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13603,-5645,-3858,-5860,0.7717,0.5252,0.498
100713,0,Cash loans,F,Y,Y,2,188000.0,846000.0,50530.0,841900.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-13442,-9321,-2683,-2026,0.9429,0.156,0.3158
100714,0,Cash loans,M,Y,Y,1,145000.0,492000.0,37710.0,478100.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-16968,-5309,-4175,-1637,0.0925,0.5254,0.3151
100715,0,Cash loans,F,Y,N,2,45000.0,821500.0,64260.0,707800.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11055,-9910,-3730,-3548,0.4735,0.926,0.6039
100716,1,Cash loans,F,N,N,0,43000.0,240500.0,18540.0,230200.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-22729,-9527,-6628,-2240,0.5001,0.603,0.0521
100717,0,Cash loans,F,N,Y,0,36000.0,1402000.0,70800.0,1304300.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-8130,-5482,-5141,-2354,0.7663,0.4322,0.5635
100718,1,Revolving loans,M,N,N,0,229000.0,1346500.0,66380.0,1147800.0,Unaccompanied,Working,Higher education,Married,Rented apartment,-20925,-4083,-5443,-4854,0.2604,0.7879,0.6911
100719,0,Cash loans,F,N,N,0,212000.0,321500.0,16690.0,285400.0,Family,Working,Secondary / secondary special,Married,House / apartment,-13874,-1505,-1540,-905,0.0752,0.2101,0.3449
100720,0,Cash loans,M,N,Y,0,34000.0,544500.0,31390.0,538100.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-20993,-7837,-8088,-6364,0.3049,0.3995,0.2143
100721,1,Cash loans,F,Y,Y,0,148000.0,937500.0,49280.0,927100.0,Family,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13421,-6300,-7959,-6315,0.9349,0.5061,0.2106
100722,0,Cash loans,F,N,N,0,38000.0,184000.0,10110.0,178400.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,-22826,-5842,-625,-1183,0.8555,0.4843,0.0869
100723,0,Cash loans,F,Y,Y,0,376000.0,561000.0,36370.0,559500.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,-8642,-6811,-5972,-2219,0.3815,0.8757,0.0943
100724,0,Cash loans,F,N,Y,1,381000.0,410500.0,28940.0,398600.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17656,-9839,-6162,-5182,0.8337,0.2851,0.1667
100725,0,Cash loans,F,N,N,0,205000.0,1377000.0,95590.0,1172600.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,-18236,-1984,-6797,-3644,0.0408,0.0631,0.028
100726,0,Cash loans,F,N,N,0,416000.0,1285500.0,93300.0,1148200.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-19790,-5272,-4858,-1088,0.3054,0.8714,0.2603
100727,0,Cash loans,M,N,Y,0,275000.0,888500.0,36680.0,759300.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-9144,-2284,-837,-1192,0.6932,0.214,0.298
100728,0,Cash loans,M,N,Y,0,290000.0,802000.0,33610.0,693000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-20549,-6417,-10207,-2128,0.2182,0.3663,0.9455
100729,0,Cash loans,M,Y,Y,0,151000.0,1399000.0,100130.0,1235100.0,Children,Working,Incomplete higher,Married,House / apartment,-24145,-7103,-2015,-6902,0.1965,0.509,0.9422
